V11, V05, V04, V07, V06, V01, V00, V03, V24, V28, V09, V08, V23, V22, V21, V20, V27, V26, V18, V19, V25, V12, V13, V10, V02, V16, V17, V14, V15
179.248208635, 131.856450792, 91.4154280181, 87.6833936379, 119.569012343, 86.7150896751, 119.457221307, 83.7467737661, 978.570293891, 144.249786555, 193.233062783, 809.926452868, 170.312460287, 24.0051292453, 155.358952168, 158.418697236, 151.074928561, 440.873186397, 142.297381713, 546.441096621, 98.9602786242, 139.058529931, 123.252803178, 110.012705602, 121.296647962, 327.840758146, 185.152907736, 132.108771998, 123.587809295
145.227667444, 158.379240002, 155.686776574, 82.6283320368, 119.047156239, 113.581394886, 105.694136325, 96.2599793172, 263.158975928, 174.869427808, 49.8767580877, 736.898262674, 178.213187545, 69.2271666003, 119.333654541, 167.389080186, 93.6657846743, 876.295319465, 280.382177649, 222.732858951, 68.1374382554, 140.820068142, 132.600592706, 104.972076698, 121.435156449, 485.93284796, 135.639908817, 128.391474538, 143.476926809
163.328853192, 154.846906075, 151.445191503, 98.9126947492, 193.040886641, 70.9710909648, 85.2306856655, 96.3461412339, 490.669897995, 170.303496875, 188.548197654, 425.921449274, 163.273428854, 86.7810072724, 157.951678342, 212.491515837, 136.514590718, 113.434139619, 90.3515200666, 821.75001808, 93.5890937415, 133.917980516, 131.24002668, 103.415950727, 127.054419154, 352.437458919, 177.243937731, 146.251313602, 123.321979391
175.619486322, 163.01553947, 133.631362255, 113.529645702, 83.3786318473, 64.3540821147, 76.5870569537, 112.214848381, 911.07770708, 171.437852424, 250.702528436, 499.405080938, 124.021495782, 56.4397435699, 140.735641615, 221.149408904, 120.904892436, 624.831763262, 166.763702383, 137.223288068, 125.99857017, 131.165183823, 146.230308608, 83.7582932779, 110.393662832, 360.931340975, 182.769275762, 96.4819940266, 120.682593834
175.438773325, 159.362890321, 109.530379826, 79.2844255506, 78.4618007319, 18.2228065763, 124.251753215, 100.999663792, 774.181594013, 154.410700335, 277.017152359, 146.598947208, 155.127939945, 51.1202952104, 140.255804649, 206.476192636, 158.851686686, 443.658389544, 165.2787995, 890.007164859, 88.8139045685, 145.683341048, 161.318698903, 91.6474737634, 114.267904411, 283.277665385, 184.390080347, 115.041900428, 101.619834885
118.79027107, 122.524881238, 121.008375709, 109.430086139, 155.021011051, 99.2573783062, 23.1932082044, 72.8331961917, 182.518711365, 180.90404339, 352.017734012, 225.085767969, 130.11209857, 71.4139494804, 158.840609274, 178.581675565, 69.4091678645, 597.616088739, 175.939574824, 971.35163006, 103.988320726, 130.710729775, 141.947329323, 108.078782461, 103.41606606, 117.140641418, 146.420468841, 160.369454974, 133.755745463
149.598777266, 159.401947606, 103.625529634, 87.7854488028, 148.338715994, 75.277894713, 109.158806908, 83.5084301012, 944.940682369, 104.430743755, 94.8744551671, 580.109005555, 127.592274691, 75.4016206013, 147.719029935, 148.269323117, 86.4204077336, 932.863973902, 148.155166945, 625.250670403, 83.6639962489, 134.219550942, 135.05067562, 105.348896154, 121.667745037, 367.829709359, 114.56627621, 118.165819532, 136.799632354
176.32916758, 141.178696132, 126.72757508, 102.368379952, 91.8802310378, 83.0769218729, 128.268019176, 71.2941066298, 926.343865669, 161.994858662, 195.010514729, 670.145997305, 149.295508146, 132.553148695, 120.613937145, 176.644549923, 127.945794461, 620.622902924, 128.282701932, 782.697429417, 105.907769166, 152.284601501, 122.615843387, 81.5077439064, 101.639217094, 356.001817929, 163.660414194, 175.108406189, 117.991262972
169.972212261, 127.625956456, 139.991606849, 97.8697521003, 177.958824347, 170.375287113, 71.2099703891, 111.149361448, 767.078303294, 170.852161676, 176.95647016, 916.647505395, 108.76684229, 78.0796418611, 171.534812402, 206.833306345, 75.3306288734, 271.974495511, 173.215012435, 620.131942211, 98.376779009, 117.327592671, 144.454289122, 102.524424966, 131.415707318, 273.729901958, 133.166669369, 154.163798386, 133.143606125
107.567845641, 141.7460621, 115.992822025, 105.554869917, 132.374961622, 52.1550342722, 108.693346818, 56.5710698015, 434.929792712, 176.854766307, 144.735761899, 109.50067714, 176.38752303, 37.8872477392, 144.145745962, 236.690397797, 107.794543859, 44.5040195649, 178.780911912, 110.138342106, 130.893177955, 157.985266698, 142.957977229, 101.49611458, 84.3659224586, 319.704402996, 156.237144928, 153.425616327, 127.937410983
165.4402594, 169.71967192, 114.479928866, 101.255178184, 60.7305453578, 58.7468098486, 128.442499593, 119.654317648, 44.6645966338, 150.536207071, 174.252244983, 928.269821743, 160.089581439, 31.0964361102, 169.265187276, 161.231927172, 108.582024766, 10.1927993111, 152.731981692, 179.202836847, 107.827230708, 134.669483204, 150.665543468, 95.9050121035, 121.247753537, 404.830912467, 161.877477833, 178.352792802, 115.070472689
169.226203164, 136.979993423, 109.848315207, 110.181080942, 93.9623497943, 113.423749838, 109.293264229, 124.169463995, 926.20132267, 155.639328543, 2.94385421825, 862.712865422, 143.733185834, 88.6170255326, 149.554394395, 165.384738102, 125.111202592, 661.962792258, 169.93510059, 656.094517039, 91.4112571884, 123.956533608, 159.006661213, 118.063574503, 117.709825916, 296.720354666, 124.947052417, 143.256936049, 96.6586634667
123.468431091, 130.90804329, 146.050465411, 88.4771003201, 63.5056955984, 63.1270922911, 97.7929937061, 97.7998688708, 868.982040177, 180.676249, 126.800381588, 814.788726273, 139.993336278, 49.5491726197, 141.825470424, 106.809868976, 118.787979179, 838.266264851, 189.976229312, 981.189907759, 85.7032349351, 111.427727075, 145.823923699, 109.178782906, 105.191469198, 378.371113292, 140.307885856, 133.80837678, 111.570627945
161.646748403, 161.391153435, 142.982484541, 92.6164196422, 154.461763928, 179.767956871, 92.5974266621, 107.203411338, 839.465472046, 112.18619494, 28.3985136762, 832.558987229, 121.307792976, 37.7563325917, 129.151677957, 201.975718362, 84.1584356995, 593.803114686, 195.996942348, 474.308557285, 85.9080390211, 137.508100757, 128.261939669, 124.7179627, 119.328013581, 328.732874814, 153.694819086, 122.828610138, 94.4050806608
155.246994478, 137.378519054, 142.646168126, 92.0323660858, 93.0460846092, 108.010862195, 126.47260878, 117.309689672, 15.8034646681, 189.131012518, 391.916573867, 16.488008854, 106.885362733, 39.8533998379, 127.724022338, 168.067795253, 111.660661014, 542.186780242, 180.252319856, 880.916767889, 92.7293200984, 115.376825017, 128.575524978, 95.0483833414, 125.746588616, 170.374819974, 147.692354951, 115.599625118, 103.161611394
159.913316198, 131.116037854, 123.851770212, 81.1480099441, 77.8182774918, 58.6858486736, 94.7235030845, 108.706140422, 248.306879324, 172.523216733, 127.512833758, 869.063663891, 138.271008352, 56.0450538838, 144.369265693, 132.739748413, 154.991600521, 718.769849474, 287.849237414, 435.731102318, 106.901801032, 127.60362233, 163.914061532, 118.640447998, 126.416147236, 426.399758028, 128.701106168, 90.2561905133, 130.948890343
130.291741022, 139.108547748, 119.49804048, 106.033912256, 132.51645748, 119.129392533, 64.5242762611, 87.9861569853, 680.772067513, 170.264680449, 80.2864030182, 869.345033754, 172.014056524, 34.7915084464, 165.071895887, 180.979663634, 96.7087233833, 534.975976457, 96.6521661411, 482.179346944, 128.910664142, 150.080549163, 137.608675676, 98.8978840371, 118.992534983, 216.982081494, 133.091605778, 126.753397694, 102.003555743
136.691223458, 122.715201001, 130.262073443, 112.835927045, 48.1902794686, 199.497781226, 91.1520862003, 113.119190249, 731.79549497, 137.031686023, 151.179523677, 335.515727792, 103.782386128, 119.182956581, 139.273517421, 190.238705725, 137.90795438, 419.148375888, 255.361645939, 932.407105585, 88.0023131963, 122.697448239, 128.139612045, 94.4010949364, 116.463088566, 351.808430298, 162.78960273, 42.2960457934, 112.546887985
171.55360808, 136.805399643, 109.744405211, 76.7915065382, 157.948417934, 58.6304987331, 133.500503292, 98.5714431593, 35.9040132914, 145.119596797, 224.107886096, 257.908338962, 160.276218689, 8.18308952529, 126.360898093, 255.747848163, 111.70911635, 861.662650255, 203.850604896, 871.613313679, 115.94586242, 140.415260372, 159.985073394, 114.466138544, 129.005192615, 123.391081098, 120.814894826, 145.663147395, 132.165436743
120.688808906, 142.878557311, 136.579906429, 107.79781367, 80.251946345, 149.422505453, 127.952753639, 103.810401619, 397.011990585, 190.88434574, 177.48112056, 657.774809536, 137.748350295, 78.6252085488, 126.673284704, 171.548478915, 155.469828907, 15.1366864995, 90.3746453345, 11.7464134303, 88.4867757744, 103.294395855, 146.378383634, 100.735909174, 97.6309843012, 449.704979038, 117.328783136, 127.032383502, 125.823288872
116.400352335, 169.704934837, 113.251918674, 101.872503087, 116.100484381, 58.550007887, 98.1208391607, 80.512310945, 192.987608368, 195.846547857, 211.696278167, 876.932286324, 152.4862658, 65.8556284272, 169.190801911, 111.62873088, 123.480072451, 996.12342859, 269.621659167, 392.068151716, 142.518771772, 135.527017635, 142.788492538, 107.111736207, 116.924471089, 264.768069666, 170.880549531, 109.417323673, 127.19912358
133.054277051, 118.312724983, 133.741297056, 71.0511351425, 153.557145821, 95.029070436, 84.2384167758, 87.0475974099, 522.780595004, 169.539459566, 271.870246316, 252.59848715, 121.095226678, 81.7803880191, 144.50937443, 146.262029466, 93.940607098, 235.055295514, 215.780425782, 650.994828588, 153.115914798, 136.223147945, 144.456447161, 96.6570460533, 97.0896169913, 590.773430904, 152.955727317, 119.508920353, 109.306544378
127.014783437, 167.72009019, 102.842635068, 101.120094093, 65.2345785918, 41.6745489116, 100.930351465, 75.2157197281, 202.97618688, 203.442370029, 91.950866891, 419.472749126, 123.366964179, 46.2826518901, 183.688663186, 199.136979147, 108.660316002, 421.048935978, 230.75073377, 522.385144927, 110.360545439, 144.524843541, 141.373131042, 100.16033072, 131.766603536, 283.570913188, 158.535715486, 79.1434755152, 111.860256395
141.857039464, 135.101364315, 121.993732849, 96.5528557385, 103.176694964, 159.438550556, 138.078885585, 105.20491414, 620.751837905, 183.717107919, 337.402693568, 220.557542013, 159.969828773, 90.5725482748, 153.56759038, 160.648471654, 129.078885319, 346.805933942, 188.411897882, 304.552955834, 107.281843169, 129.154177696, 150.363894058, 119.061573963, 125.337057886, 171.575110847, 134.289311292, 117.983156113, 129.338997617
126.635009556, 136.889338436, 115.322631698, 122.390237015, 29.3201951574, 102.868948889, 120.203704586, 93.4031028561, 698.936881167, 178.177090919, 260.067664769, 225.787264188, 156.473136391, 96.9990106013, 150.123999181, 122.004722567, 108.00150812, 61.118021598, 200.917250801, 311.034903417, 83.6985083818, 134.880067543, 153.499106449, 117.874635141, 113.234900378, 101.773604906, 166.940751137, 109.339999416, 107.641432983
156.063274773, 157.073089813, 100.539386955, 104.51254798, 92.4458094776, 135.95522031, 93.4461257368, 95.791922626, 288.943021129, 168.260049155, 356.869077605, 451.748288658, 134.926558541, 46.6689715016, 142.443074225, 228.018708646, 116.520440155, 619.717427799, 282.129995489, 668.067942582, 115.432596803, 141.105083741, 138.143353503, 103.549510358, 107.155510568, 475.683027832, 129.809115022, 150.823792929, 121.364096631
184.683596417, 129.928673813, 129.979260726, 89.8871895894, 186.554844295, 130.02709563, 79.4104854018, 86.0645342714, 190.4056232, 150.525599529, 286.186450975, 638.678630567, 171.087228269, 84.3804221022, 161.911603075, 161.855339421, 131.587176948, 977.654882409, 202.526850556, 151.311105557, 115.470625383, 142.244973989, 128.816358794, 98.350329585, 98.5143979711, 359.551838891, 128.060460383, 130.025965399, 121.295270407
163.69263799, 109.93516373, 115.034943385, 92.6245076888, 77.6365967683, 144.199150447, 56.7185465074, 93.3035504408, 810.00545859, 186.479451773, 340.299466436, 594.60589362, 158.474471069, 33.9869565599, 147.824255797, 157.563758354, 120.230755225, 421.943972643, 166.531231937, 601.042794929, 134.238480803, 126.992622433, 139.743346802, 102.918950432, 137.127741244, 295.711937354, 144.075778309, 105.488759202, 120.52642652
151.257915917, 133.643541823, 127.875800174, 99.9149731679, 140.975157034, 173.360959376, 109.73103365, 71.1934589799, 955.936368459, 157.763878513, 293.065343613, 538.692891293, 117.913783292, 3.87918644458, 158.468308053, 151.045812392, 96.362080136, 901.348595012, 138.577796639, 522.868762774, 81.0857779277, 121.299368596, 144.541154438, 111.142074148, 110.252255263, 356.770055463, 126.641627917, 173.980298069, 112.953393252
161.53211944, 156.54515687, 140.717728854, 93.5511602314, 53.1527924319, 22.1500202603, 94.4605881289, 96.5217173607, 234.263610264, 188.990929732, 212.027576239, 965.963439956, 147.888782667, 104.172547731, 151.795789525, 200.458519258, 127.56940169, 970.927996669, 203.077618425, 441.715623899, 89.4664192015, 131.416317364, 162.92388278, 112.272325423, 97.6231306961, 271.289165178, 135.110516964, 106.009997956, 103.685550053
156.527982985, 132.124360613, 142.868164374, 81.3595769502, 39.3453905793, 121.323464971, 90.1293414731, 84.3653908674, 89.3587859163, 178.195951173, 156.520806095, 749.068572621, 126.90993289, 71.86558497, 143.286516946, 206.227793108, 120.338272056, 662.669351123, 145.594320423, 858.795755043, 108.784562323, 140.608222557, 129.144970007, 93.5848773174, 116.593688165, 111.551270528, 146.51077461, 130.201104793, 144.532840464
154.951824526, 164.111364656, 127.927524257, 98.4755821694, 178.463650875, 89.1390249008, 133.771696532, 109.74521754, 141.185220896, 146.625918514, 124.912044165, 345.777582815, 128.590394763, 66.8035566939, 163.364462498, 139.842082922, 74.1144595581, 135.713261342, 192.9936854, 749.64785429, 114.023735675, 114.633320713, 151.112483376, 99.5805632889, 128.455839869, 183.9824315, 151.516151993, 104.373180095, 106.262413231
150.096819591, 152.976398433, 111.565767659, 94.0688736627, 69.8080293114, 117.367780541, 81.3678194447, 126.802341645, 795.884492624, 155.566203204, 308.633579951, 353.95351811, 128.641673378, 52.5946426241, 150.645490665, 216.796114286, 80.4296346453, 533.272226943, 165.481169515, 721.291376932, 94.3515037399, 139.621583448, 134.458549408, 112.979956521, 111.186020842, 500.481345448, 130.485988569, 117.731305676, 94.0806170003
207.228360388, 137.186409168, 130.656920583, 112.326444846, 76.1015817779, 74.0964487676, 120.644361063, 119.0765754, 734.979910605, 201.49630511, 423.664351632, 631.412715753, 111.475026196, 67.3923453665, 130.642986091, 121.25227641, 119.175557156, 775.799350898, 305.315037932, 228.808508642, 119.333846686, 113.312512521, 147.699799294, 108.479666036, 126.635325678, 337.093378858, 152.907852167, 81.9579012099, 99.1138968662
167.250641266, 172.884577386, 115.551888364, 109.928263935, 77.9332047294, 65.6670435037, 95.3821137093, 85.4302681073, 900.912715136, 152.271584694, 280.379354544, 229.680712989, 139.47019955, 12.359294665, 167.467363998, 119.974916106, 103.823526842, 281.013672753, 252.705483306, 405.465261196, 106.884263279, 141.140621685, 151.975734262, 93.6733723328, 130.640372254, 288.408905294, 140.486114408, 139.419144103, 128.878974123
179.900184883, 150.002057685, 108.896764912, 83.8074541532, 107.041558358, 136.088006337, 141.778761391, 98.6372152756, 62.3228419025, 161.702803855, 285.498586111, 243.614036257, 142.401040781, 16.3428064291, 161.426427863, 169.673201804, 107.981091102, 866.352778391, 186.182079275, 322.263380063, 93.9465264182, 113.926423266, 155.674716162, 94.6762437428, 136.257301733, 218.937839577, 178.237399095, 185.973888574, 94.9448022763
166.510347973, 114.317791445, 140.723523173, 96.1113565018, 149.00625557, 53.6344678177, 87.5685607495, 107.48209953, 952.025240753, 186.313980129, 225.034354097, 484.529479028, 140.135272114, 145.898491222, 119.922600683, 156.388523964, 104.930009268, 881.224215969, 187.514872106, 64.329367067, 94.9258541749, 134.686611181, 156.886671456, 104.033952515, 106.516551484, 242.268145123, 175.333316298, 79.738791492, 134.867439841
160.423182388, 131.223163852, 108.971375149, 97.2383647243, 60.9972547049, 56.8186988813, 70.7586213625, 83.7189552513, 432.04965259, 144.315404466, 180.991448206, 774.840433217, 129.361968768, 89.4268825017, 156.846421132, 175.160430086, 107.370202846, 803.029504653, 148.621202684, 456.371835299, 95.9638438216, 144.202104834, 162.207320203, 99.8196606264, 104.934308312, 429.236924764, 122.378816223, 157.016481513, 122.108699821
159.993449065, 158.242081624, 97.7108617606, 93.2026413279, 112.949015624, 66.5565927837, 129.07121283, 59.3358564506, 217.080649902, 187.11961763, 48.4914586189, 301.380669442, 141.436879756, 38.2680761199, 145.879861892, 223.931887626, 148.24475684, 156.165331109, 240.022831166, 614.588074895, 107.173280167, 132.240747927, 134.375262035, 107.571768327, 122.758877245, 270.008072086, 138.570559695, 85.2326250404, 122.495176578
181.477711026, 142.364921518, 132.724579691, 82.9808034749, 83.0378645213, 39.0536880608, 106.524312876, 96.469612637, 943.184807422, 133.184857405, 477.580827406, 361.827519872, 133.781129079, 20.8488539944, 163.540547892, 156.402410907, 92.9330694258, 689.757754694, 105.178780827, 257.406713956, 101.147036521, 127.429777389, 133.428107732, 97.0333354691, 115.584075931, 394.274396377, 158.178709355, 123.932841481, 135.139658168
191.874177939, 164.982602397, 123.539104504, 74.8192275312, 147.106931778, 33.2540510563, 120.554273903, 101.04162006, 731.049202976, 195.303629017, 163.618024376, 631.282492437, 137.420476458, 37.7315484989, 118.090627687, 85.2711281369, 134.240880004, 382.468947769, 259.06607947, 995.619503514, 126.528110886, 129.445972522, 137.524461107, 113.883388787, 104.385916415, 344.098101754, 169.040484358, 147.741269317, 115.506889126
137.287357116, 117.292711072, 143.039777922, 95.8748529898, 111.373524184, 32.8094456823, 96.4197949933, 111.127032374, 74.0633380381, 166.041081809, 279.105071739, 856.494201234, 126.714039377, 88.9663417925, 134.180722485, 256.944058271, 123.95498201, 471.232199539, 143.846102251, 952.442049282, 110.521014564, 134.75114266, 136.011997893, 102.745622597, 132.595040436, 285.205047323, 134.761400835, 182.60290238, 136.972021391
144.702781157, 135.986712024, 111.056935852, 96.497935504, 65.1258653416, 126.173775663, 99.3764236175, 112.890205035, 395.539323553, 169.930472424, 20.210368145, 497.026673226, 111.967962389, 44.7034742471, 150.723297429, 167.171833285, 71.6453780299, 964.903861973, 194.104786853, 824.830618678, 110.15850288, 133.415900776, 141.388754145, 106.838849541, 108.395713925, 163.83824552, 138.030842037, 115.328326274, 111.507928688
157.022138135, 167.776132096, 133.798758666, 95.1719882553, 109.271234204, 94.9783597753, 101.852937757, 112.37454444, 98.7712035031, 150.934391098, 72.4247070288, 946.921966835, 151.517336161, 102.758072687, 157.349520596, 131.791009801, 102.229425884, 297.982572565, 272.916702598, 800.919180301, 118.761159198, 118.613280727, 129.230698677, 98.2611328889, 108.053445696, 253.038028479, 161.453273017, 164.476063755, 124.383933018
141.364744357, 141.474699875, 144.196890587, 77.123575943, 165.663687806, 92.6732064314, 116.034792329, 69.0043414469, 207.343370171, 203.520075654, 331.986598654, 661.787678714, 146.057581476, 121.484580473, 153.133733135, 237.066029852, 108.914231993, 337.63658925, 230.753512589, 187.850184404, 124.083349568, 147.289239045, 155.325775405, 104.023274971, 119.852186752, 314.943396851, 154.005490958, 111.714200924, 98.1212964107
191.144860257, 138.105546332, 133.752552005, 110.65711857, 30.7308035873, 28.9455598985, 36.1139538101, 106.686942534, 898.287743157, 161.50595107, 242.346166825, 707.08885498, 116.430728142, 32.6712763003, 141.343294798, 271.011991187, 110.302949419, 495.45558854, 109.882790585, 247.309191554, 141.215349604, 140.996884015, 154.640512625, 98.0170724214, 101.990473413, 168.373035692, 176.952536153, 113.936777652, 122.300957731
174.073861106, 175.290513724, 114.619348141, 85.2458082784, 124.193823417, 14.8209853429, 111.148533775, 111.270265338, 226.359541168, 102.585886254, 179.233427903, 514.236696299, 154.479901823, 46.413453488, 146.836128198, 190.261706491, 107.755848952, 353.214678172, 139.321342857, 266.192648936, 97.3538881197, 126.513715078, 158.480875747, 93.4454692317, 99.2018298953, 379.763736698, 179.933749393, 115.679079185, 132.231953232
142.500943618, 134.225860409, 139.281872343, 76.9887467341, 172.560462229, 73.4266517721, 129.001589014, 84.8101605699, 173.338337113, 119.848367538, 52.8994636953, 567.243163463, 150.814171451, 67.3525396757, 148.030212788, 149.198507875, 77.244720029, 197.784569727, 107.608792565, 823.103282148, 104.340229411, 137.603009992, 150.502683659, 90.9541654727, 110.405742449, 76.6714485967, 127.877546606, 117.277836561, 141.177737447
162.602963237, 125.205080586, 144.886206039, 96.6503809869, 171.176671511, 89.6401981106, 51.4799134401, 96.3178094799, 333.88318651, 167.330691122, 131.849440142, 404.95102442, 96.1254978983, 94.2101368771, 116.401338389, 178.954928554, 85.5393151734, 145.751815462, 238.439991196, 439.400626257, 98.6611384, 108.489633498, 130.500281023, 102.541272639, 125.466178177, 168.238082035, 140.823062238, 115.50003177, 109.517429528
160.946044405, 154.927699674, 85.5163523636, 78.5182725802, 117.864460617, 54.7815272543, 132.282083743, 134.406635068, 507.624185628, 176.051899647, 153.712527316, 553.290109026, 143.286822211, 123.165435349, 166.605389812, 153.895526126, 84.847282851, 998.067164412, 180.331833306, 720.090068291, 131.042168506, 111.327168966, 106.252841391, 104.903856021, 127.520648171, 291.064736764, 173.790133139, 152.363498749, 120.440164891
155.463571349, 120.593133765, 132.063325401, 114.826453163, 107.140930956, 134.182958448, 62.5454132939, 120.090117118, 93.5754566883, 129.276835414, 275.044019851, 319.499915984, 119.399431146, 74.5151260619, 123.497698955, 147.633648932, 117.639448559, 843.402918277, 182.763844862, 573.102550605, 91.1446120298, 128.927707147, 138.403967622, 114.0182263, 128.024114613, 383.649667851, 146.9433262, 111.330416884, 130.736786923
157.900697036, 95.2107037727, 166.022707763, 97.4335309021, 142.03367134, 47.0504093912, 94.8627481524, 95.2394169554, 493.170183013, 183.566017814, 51.0398686552, 537.178251508, 171.928540499, 125.468252959, 161.87909433, 232.626013838, 68.6472488387, 913.413977198, 172.058491493, 272.09542284, 88.1696558469, 128.876747463, 155.95426772, 106.847880985, 110.735873757, 355.05822355, 165.230770556, 129.155961234, 106.752859988
164.972749915, 195.342095384, 136.441604173, 114.318916351, 69.5612804343, 112.712581616, 114.38485646, 118.858137389, 634.037100318, 193.189743536, 108.155033188, 479.264022953, 121.940705769, 57.1316027545, 146.861544061, 183.610583199, 106.868904556, 618.248158099, 193.364740626, 448.805091199, 136.292276956, 149.386204358, 143.891673428, 88.677769025, 118.419776207, 316.705424419, 167.183975398, 116.027075668, 108.520319169
119.385940691, 148.429697981, 156.007751968, 89.5963001384, 148.154485482, 52.7023960437, 69.6431403194, 88.8430596862, 132.091510679, 138.819557978, 437.069618964, 491.300846797, 124.361054499, 61.807476024, 185.065947785, 174.505320623, 87.2162151929, 462.672825054, 127.230114762, 59.2752511562, 100.82457817, 137.567383105, 142.854046107, 83.1945133202, 122.344007459, 436.811310288, 175.620055501, 105.374746945, 88.3700781321
172.676941583, 136.414097881, 137.018982869, 102.825658928, 162.860589238, 144.0829992, 124.928581478, 106.971476992, 80.5222109363, 118.142603016, 35.5903370249, 923.820722079, 122.54522982, 46.5045116981, 148.758628951, 150.629593497, 131.704620534, 394.596805934, 166.162208719, 243.539163907, 118.525742132, 131.442805618, 144.494380109, 108.308983442, 115.122020033, 355.450065465, 169.944056361, 79.4268500983, 131.865765008
195.634830577, 180.407944149, 73.6738023209, 102.633248535, 153.338529529, 39.4687391076, 71.3167376856, 95.3247940617, 134.593699332, 114.103812764, 251.101218343, 642.344748789, 136.166053654, 158.652607043, 160.945715582, 87.5122782075, 82.043117745, 270.46117605, 200.829279941, 72.39705695, 93.4334220189, 125.7889164, 133.609279782, 99.1943704264, 99.0157935611, 243.932112667, 169.407853751, 106.901154328, 126.067898255
138.567967402, 152.996811527, 122.516801055, 81.6505388264, 143.457428377, 48.7428096973, 118.880742979, 114.754990236, 655.123061134, 158.44094161, 229.713529626, 148.490117753, 131.16515923, 102.653167594, 141.679649094, 157.229495958, 125.27957225, 67.914044207, 188.80879738, 78.4950085562, 87.5863212836, 155.986862222, 143.699379001, 108.255148987, 122.86103097, 247.805431143, 129.462343992, 172.089723109, 137.022601059
124.637351454, 165.946151878, 96.1368509092, 81.3957766252, 121.532323136, 52.6696520514, 129.067530752, 97.0099725238, 767.817068438, 134.437574401, 153.380738844, 322.006325919, 151.848168991, 89.9639477347, 156.117230277, 246.276391798, 124.046237084, 117.540407785, 299.276373442, 758.797815647, 100.250573728, 129.14856691, 163.258998367, 105.280127503, 122.175227816, 364.539054445, 168.913512828, 130.623424546, 118.914439659
107.683539821, 121.206496048, 122.545852239, 100.969234267, 160.131211613, 76.9791670241, 135.505922514, 116.959943809, 624.131938406, 222.964121801, 231.396680813, 417.65781961, 109.041763136, 62.2480784208, 147.983435922, 182.387919333, 62.4875631854, 795.343214263, 231.857315337, 189.475878725, 91.905043155, 123.795469023, 166.727419062, 99.6342865465, 126.785835553, 372.692549764, 141.18263511, 167.050450217, 125.543850145
164.919976365, 165.386978508, 125.305187672, 101.614242477, 90.0727760843, 78.6752771573, 100.491022813, 85.9624020857, 368.195806965, 151.403735922, 129.977993256, 243.212933426, 159.74008073, 76.7806247745, 107.62536943, 153.125041982, 111.413405198, 266.526566566, 188.969647425, 931.203594538, 95.071181817, 125.441906561, 139.846205801, 93.1879126097, 105.03452912, 529.284990284, 146.58051794, 127.539599195, 104.138080782
164.614680968, 153.279443645, 141.834545458, 92.4122457144, 177.063366288, 77.236606105, 140.303387927, 130.415308362, 451.894194351, 178.021717809, 157.427776134, 984.944500757, 137.121588929, 16.7046184969, 132.590354737, 225.718981428, 127.432706638, 262.534944985, 246.773928493, 951.844800457, 112.993825113, 135.150152566, 147.403087575, 111.518449203, 114.062213644, 254.541447461, 167.575861829, 147.550259719, 123.333390243
134.306876166, 145.259511806, 111.796660919, 98.564773686, 90.4511518818, 69.2974417053, 90.9958862109, 102.60427357, 732.446281286, 141.793266765, 289.441292465, 629.727951166, 126.031092411, 74.6585876028, 132.452846276, 294.457923715, 108.185490639, 50.2371224028, 196.857081424, 376.673233955, 96.9965021482, 136.453342815, 129.648098244, 84.3033586777, 114.474859807, 308.819075506, 148.000089705, 118.722727026, 116.869077692
127.735928296, 154.018605281, 120.877624605, 88.3900722168, 111.00982009, 99.0179889847, 111.05378321, 116.723064446, 142.166149005, 156.206194075, 284.989326475, 120.571807013, 136.667815405, 47.2385573461, 166.635737775, 88.0218781266, 130.111526606, 330.06928371, 121.505973546, 137.603801294, 125.351685746, 123.786751343, 158.128787702, 104.454246726, 113.378804119, 408.735452836, 155.786213411, 113.145905794, 127.100876812
128.73888786, 151.505859982, 125.250614982, 102.51035508, 129.828586123, 142.659252059, 83.3936826448, 94.3795439298, 935.336609902, 94.0422178583, 310.368664468, 131.263732046, 156.484648309, 85.0499703508, 155.092280804, 194.767575202, 108.151964491, 386.018565212, 139.63195199, 83.0044646788, 118.191278398, 131.102552812, 147.282321379, 88.5796672313, 139.881729228, 414.065069248, 134.893057262, 151.3254329, 103.445873412
166.868493318, 157.40670455, 115.326973095, 99.4063852056, 140.815166236, 62.832888311, 100.703281859, 104.08366478, 196.819623379, 154.346734552, 212.844773115, 406.160954699, 150.465742188, 118.584339893, 150.005424463, 217.249180279, 85.7207067599, 730.857395334, 284.260410167, 522.048007276, 123.767772655, 141.597994219, 142.537426284, 103.573550673, 144.155208699, 342.707995403, 170.953635553, 162.496117928, 115.406515522
206.154880214, 148.32308371, 132.581291088, 80.6537410624, 28.2122403725, 127.284143857, 87.4602224734, 89.6608592938, 106.229440202, 147.651288239, 170.5492501, 562.765943394, 135.60265664, 35.7269190115, 149.510622191, 148.625683684, 35.1581988091, 571.634959775, 180.263281696, 38.4826812863, 117.978552699, 129.541272347, 142.4936077, 102.143345083, 118.28662106, 331.150644133, 167.369109414, 119.950505501, 129.224807005
111.018637179, 140.355236506, 122.375462814, 83.2552752893, 205.849079046, 56.6973775992, 107.697848602, 95.3422421981, 914.300591605, 178.890917024, 194.27587302, 747.637734651, 102.520331327, 101.621728721, 148.126314925, 203.991658828, 159.091906263, 328.69206099, 148.401129491, 481.347619903, 50.6495586184, 144.240470928, 138.496922594, 95.1661851711, 109.486107147, 152.399460895, 130.095173327, 107.958111107, 133.020191766
