V11, V05, V04, V07, V06, V01, V00, V03, V24, V28, V09, V08, V23, V22, V21, V20, V27, V26, V18, V19, V25, V12, V13, V10, V02, V16, V17, V14, V15
173.079281771, 150.629192921, 148.676051481, 113.9411959, 152.720022552, 108.5877226, 56.1906716061, 136.156416117, 996.375677277, 158.666475404, 68.3832579123, 469.895626596, 148.818462282, 163.996709163, 144.083512609, 145.964084325, 174.42538544, 291.610492756, 178.437490562, 146.543589076, 147.889636831, 141.278338298, 132.715931796, 112.146474282, 94.8720253928, 143.98308992, 128.718481072, 150.9215298, 142.018918065
172.076018183, 157.206690632, 152.090007053, 90.3701716782, 159.559432065, 127.132987302, 116.482087749, 121.205136085, 635.958541992, 181.898739205, 75.7355857396, 707.348215091, 166.009798931, 167.392753493, 156.875954234, 161.692191627, 168.831539726, 586.183632822, 170.701748917, 163.844140757, 164.18471482, 156.483640298, 154.827709941, 82.8516598734, 116.48591645, 156.763195913, 143.48919133, 172.026144803, 156.592163001
195.629352332, 154.096081629, 141.014035351, 88.5540694071, 161.102808804, 136.430420975, 89.7688610319, 138.011281566, 284.163351926, 150.184864422, 72.1939989967, 376.495686922, 169.22621612, 153.677852917, 144.384990003, 168.032819128, 181.470764924, 238.682945918, 189.773555739, 168.270205819, 147.586965847, 147.583745484, 142.635028031, 118.959546872, 129.421961935, 144.362107329, 127.857102411, 175.518311442, 144.344198512
158.871541421, 144.949310444, 141.359848246, 79.5617503378, 147.861924955, 125.334883788, 80.6900566565, 129.831795766, 316.938093074, 151.418171492, 70.517860954, 636.054624878, 159.890871456, 158.012666912, 139.577881716, 157.517490442, 169.343252131, 676.264488788, 237.438049203, 157.773000358, 140.515291927, 140.265787036, 138.740253107, 93.6826191522, 119.982937928, 139.510535525, 130.047869203, 149.831005243, 138.880758114
173.221553383, 171.299779482, 135.050110852, 103.486988055, 171.73673295, 119.905002755, 101.012997735, 120.962822611, 560.243373709, 171.44435148, 95.3774614425, 834.016465837, 175.606072965, 146.842340311, 132.477816932, 174.681867027, 175.8483136, 450.509490126, 237.977200405, 174.926295758, 145.79023273, 140.225899486, 129.773258444, 118.169038001, 109.877342986, 131.617143479, 127.753897233, 218.021436051, 130.988164256
161.700214774, 159.811584739, 138.986282565, 108.927771625, 161.128282525, 130.256278128, 84.8948793371, 129.577239965, 400.84335492, 155.523068971, 91.4320481157, 750.306509027, 159.694839963, 175.833026574, 146.833655902, 158.854313481, 186.08748801, 294.540918118, 232.132538589, 159.015766652, 147.830917924, 148.673915712, 138.742910368, 94.1366709759, 108.417763981, 140.485774525, 134.621016334, 151.183115078, 140.32958543
169.238446289, 146.873488432, 119.362686058, 96.0873810456, 158.057528253, 149.219199424, 76.4143933865, 114.796909257, 450.999213751, 155.257383373, 79.6063754564, 265.840162535, 144.091330506, 195.266675397, 141.416852034, 143.180531009, 173.378754372, 393.294892212, 194.182998392, 143.867789242, 151.172288366, 147.287145468, 138.480523095, 90.2078999866, 112.897620146, 141.357388013, 126.93301454, 186.649476005, 139.351925737
171.463195599, 167.626626154, 144.849900342, 86.3458665596, 171.184602977, 123.128011605, 78.4141141691, 105.883496631, 230.109827728, 191.728185144, 17.6977345635, 840.354780726, 164.319507657, 162.375280853, 148.947497164, 153.093517218, 187.11290972, 622.98132328, 180.891150796, 153.819966168, 149.00650574, 149.508001155, 146.898570161, 106.20242648, 105.867621864, 148.001730698, 136.207759363, 163.892123995, 147.482677983
186.943147128, 165.370204942, 137.551624488, 111.415170979, 174.109654334, 132.051538856, 110.815476045, 123.468561798, 818.093635049, 174.847119034, 2.77381211867, 227.340937211, 162.068533629, 200.164246652, 156.221207788, 156.951861734, 167.328014286, 859.010846296, 219.818552171, 158.945499623, 157.161454925, 157.346252815, 155.551446316, 98.275568981, 123.314842144, 156.122524902, 152.467904032, 181.218753498, 156.04730899
167.288415253, 146.197812995, 144.473270164, 97.0861656778, 149.832857179, 133.122215126, 99.5156342895, 122.566518439, 590.658427127, 188.625418895, 92.3350239193, 488.895824864, 158.876710559, 168.349276409, 157.247719366, 157.414822848, 164.238920741, 760.747394347, 174.103077359, 157.486757422, 157.261327828, 155.695001291, 155.351587704, 94.0557142525, 121.726314908, 157.242977124, 126.610482013, 193.948110711, 157.231360411
148.743023591, 126.301358279, 122.914805146, 92.1679222161, 147.408328587, 120.587673324, 106.182690664, 122.750612321, 324.572716037, 156.272441452, 17.6898196317, 436.381730092, 156.498577545, 146.790663, 144.442692368, 146.836030941, 170.613542287, 421.374797754, 270.675678155, 152.04705489, 144.451510727, 159.991273253, 144.394355079, 98.8011845821, 118.662803532, 144.441960305, 99.7325952761, 169.149336722, 144.432824082
182.102375489, 163.098961098, 154.926214591, 100.347850541, 173.492269971, 141.889446717, 67.3278811492, 121.628888225, 798.580813754, 181.08559977, 51.8201250533, 311.759303432, 172.203043363, 168.993433305, 168.577039622, 170.493680084, 183.475503605, 359.258571951, 184.58926603, 172.170387979, 168.608802206, 166.079300626, 165.42025422, 119.670083637, 115.536538456, 168.219532638, 130.077184652, 178.617106856, 168.131627246
184.084763909, 151.735703394, 126.518973798, 89.5714818927, 161.298699463, 159.758968454, 115.690736415, 123.621101459, 914.261557636, 180.837327404, 56.6456114566, 476.750121463, 168.332987297, 184.166406505, 167.768369542, 167.802771022, 168.729403577, 180.028854409, 195.606560251, 167.901059779, 167.775483529, 168.948936468, 167.36938496, 109.75660335, 119.590770347, 167.742302984, 134.043889376, 174.890106614, 167.634562155
172.484520384, 172.038359646, 141.897557948, 96.5006748148, 172.146806112, 149.618116823, 115.031604305, 137.144583334, 495.08058053, 220.047235422, 95.4871991932, 915.479419852, 163.225090885, 182.234653224, 155.176604777, 155.55241511, 170.888422681, 955.500871927, 227.788648685, 163.074761991, 169.430390439, 153.442543554, 148.828492633, 95.6103867557, 132.825506119, 154.257137793, 144.554044534, 199.919425594, 154.052365559
157.609875266, 142.073744314, 121.372741065, 95.6255338182, 156.791271777, 176.411135086, 78.898512964, 121.07454377, 659.192588267, 175.034006527, 49.1617770818, 325.909304225, 160.458311095, 164.976642102, 157.729109068, 158.049441546, 162.642052591, 291.013688833, 193.647966722, 160.438129489, 158.371036141, 157.363225847, 157.275475677, 111.495906929, 120.768447142, 157.707339813, 135.495517131, 224.178486472, 157.679630864
203.758176757, 193.230295329, 155.034619951, 91.5128660582, 201.191244647, 141.188487885, 110.934173216, 135.609710909, 654.967605454, 169.049959668, 12.6505301766, 339.163200548, 188.68075203, 152.155385536, 139.780643294, 157.934978951, 191.910973067, 815.999224569, 265.483331371, 160.397141535, 140.11678387, 139.751801286, 138.57738663, 106.152746404, 129.590432062, 139.598195239, 138.10485835, 179.568565677, 139.525838294
179.857455606, 158.349877597, 143.318839325, 69.3386492713, 174.647976635, 146.628452467, 84.7858415479, 143.109940545, 777.005723909, 165.750012746, 37.1312992296, 531.603880162, 152.019324868, 169.207056647, 149.340993679, 150.17304701, 173.616519549, 981.613688421, 328.699541853, 150.288804057, 158.152211055, 155.914973837, 147.719816856, 100.829137546, 136.881253041, 149.30548676, 146.902227979, 168.467583554, 148.979710527
144.4383391, 134.296739927, 131.619106896, 105.533939644, 138.769673917, 122.327154412, 94.6890629319, 129.189246513, 397.595651005, 171.840044089, 99.8973990252, 503.02369252, 150.521622075, 126.665566759, 121.693417196, 135.485327372, 180.088028577, 432.045052212, 214.743284386, 142.912657812, 121.84860424, 140.08766662, 118.093030634, 90.1999765946, 112.908903967, 121.420270986, 112.595773132, 169.434371784, 121.387704947
167.67864987, 154.271741961, 139.265109319, 89.3373463176, 162.375961274, 156.726812576, 91.5150685223, 118.741773451, 631.098779943, 168.765366311, 67.2208682692, 562.758131373, 176.560986596, 169.728294389, 166.20190614, 175.235320059, 194.326148478, 499.371539246, 195.901354234, 176.490948254, 166.243392983, 162.990582232, 162.389041493, 114.021792305, 113.812205478, 165.959112458, 145.937035877, 205.185316127, 165.927608597
184.228048744, 172.916380249, 128.942918191, 90.0944386639, 174.330323695, 138.073792879, 93.9507945141, 128.830640606, 357.807042464, 159.473809032, 85.9335623752, 315.111636613, 159.817345974, 170.409294615, 153.139167241, 154.526124989, 167.709074487, 932.662466537, 189.957947717, 155.140775202, 153.280655019, 160.049846606, 149.614001773, 99.8344157297, 121.326053342, 152.717128324, 126.334764388, 163.799496895, 150.859396699
177.72600757, 176.694100732, 122.101432323, 97.3329912748, 177.682081976, 151.174285468, 61.3090666191, 119.366271858, 486.60763539, 189.884790901, 3.02654213258, 360.794558122, 181.65161968, 168.108490246, 161.826730346, 172.552865554, 182.439866062, 808.22456302, 190.988037939, 173.736575348, 162.632244473, 158.23440463, 157.899571592, 96.3407966913, 115.551502969, 161.67875023, 142.985938466, 185.850859798, 159.888823028
170.766314044, 138.649300854, 137.340833373, 83.6834858407, 154.825838379, 141.483529539, 112.254573429, 136.470148085, 884.250408944, 132.955605227, 40.0313486509, 354.746253758, 152.621854084, 132.397857574, 128.871626859, 135.566985885, 172.77187317, 621.469785669, 156.875147797, 136.511599931, 129.675617352, 139.651700559, 122.973751061, 91.2528028344, 126.250127994, 128.779921327, 121.080817331, 168.61205843, 128.736730982
197.700342434, 175.589538731, 122.618193531, 90.510900247, 176.968436281, 133.444566806, 102.920889274, 116.856696249, 174.820617567, 187.000940899, 74.7039487511, 240.899683342, 151.135527966, 158.220825571, 140.175684119, 146.203667156, 159.092286838, 321.983585294, 217.565804876, 149.360955898, 143.304326552, 140.601450608, 137.693504529, 94.2123136957, 111.103350698, 140.134059238, 137.193283349, 157.967966531, 140.066984034
176.943755207, 165.5407018, 145.243289919, 83.4260749727, 174.975864522, 144.141005748, 105.645618385, 133.005768238, 927.600041472, 170.78143919, 8.71067916335, 825.470745985, 178.619938113, 165.942950262, 158.536965227, 165.756933128, 179.497315112, 956.035087666, 204.709062728, 168.481961229, 165.594791869, 159.422803647, 156.208603466, 111.948795808, 132.19921397, 158.238057673, 155.192444838, 176.986670242, 158.005014462
190.062013575, 187.349980867, 114.301633773, 86.4165055836, 188.504650982, 100.527121462, 96.3469425526, 100.488188416, 433.576983042, 189.163994387, 4.46955164194, 553.032004302, 146.466908179, 146.305477807, 139.772927873, 141.547989065, 148.387323518, 929.046370043, 160.608507594, 143.007995147, 141.91764044, 158.162370033, 138.416916845, 87.8875321613, 99.0193448892, 139.40360852, 132.397127108, 170.910912515, 138.778843491
190.314433207, 165.846185476, 131.880396114, 106.973232438, 173.147502999, 124.256294584, 81.5271120645, 124.182081508, 420.4485592, 184.047245733, 80.3744970949, 528.290583455, 179.176796528, 152.220753276, 137.556577914, 178.58010966, 186.186470741, 454.542252158, 240.650461767, 178.686920463, 141.392160121, 139.284169961, 136.508164876, 106.439751961, 119.931850846, 137.211447434, 100.154174615, 172.699663879, 137.110791123
184.539722427, 161.549081454, 140.155457082, 89.8091886367, 181.713534961, 150.930271403, 116.342812788, 131.109293184, 736.754658603, 173.500579335, 26.207791551, 334.928579288, 173.664977009, 173.360232642, 167.484211273, 173.601559404, 188.336975712, 638.948083065, 230.354189312, 173.602515142, 167.994441717, 166.527106653, 166.264863203, 81.5810714614, 123.86890613, 167.202651151, 160.65859958, 167.408829098, 166.930691857
172.571517915, 142.193234285, 114.595388752, 97.5324183737, 150.186595644, 114.654378743, 97.1831474971, 111.891498469, 321.100064134, 166.575796755, 52.9451668067, 184.794761626, 164.447336717, 167.709556164, 160.03438428, 163.316834916, 174.388436084, 669.232737445, 301.677418321, 163.553171185, 160.036198636, 164.223593652, 159.815928263, 91.3694336509, 111.734565853, 160.030734916, 150.663266415, 182.293828569, 160.029968807
171.491999526, 140.527804761, 134.224461599, 94.2950036127, 155.245678287, 171.480852139, 97.6832763195, 118.061158903, 934.812587733, 181.302704081, 40.0212279973, 402.039771378, 176.414504711, 172.300014433, 165.162962429, 172.663678927, 187.275003187, 246.947666257, 198.617727225, 173.223387222, 165.167021479, 168.964358748, 164.656259813, 104.68190114, 105.154129759, 165.156987021, 157.365534484, 188.892381241, 165.150434769
187.66148015, 142.515789255, 140.855428436, 104.742009416, 151.698830338, 131.777964378, 81.4488262743, 139.205364894, 997.003698986, 177.364913554, 79.5211624664, 765.798465372, 167.594669955, 170.465702988, 167.190603262, 167.258486161, 178.087749981, 524.511466269, 188.706429713, 167.446153236, 167.321936466, 169.423492856, 165.111728764, 99.7526160878, 129.976330699, 166.435602588, 139.829783836, 205.381713901, 165.38917163
192.121303885, 151.453683736, 141.248479464, 115.508607535, 169.023641997, 110.087672865, 100.398444399, 133.038530718, 366.645714912, 215.214600375, 51.6622805038, 296.503797537, 170.248671534, 168.007842931, 158.817657644, 163.689710356, 170.551317839, 633.531937989, 194.804081574, 168.553785487, 160.846144926, 159.425769756, 156.402562162, 94.6852742238, 109.832400598, 158.758263232, 149.653412807, 172.481074917, 158.749112112
183.836683657, 155.959800019, 142.221472335, 80.3229452689, 173.095485982, 139.72194594, 102.39541601, 136.950588509, 706.013817666, 170.416069153, 9.18879171274, 495.098446372, 159.935245186, 162.860573006, 150.43829268, 155.355240122, 172.404489046, 863.646988946, 198.427529929, 156.869029612, 150.454008563, 152.660433185, 150.321060428, 93.985996834, 136.068204614, 150.423876163, 129.098735278, 195.487423989, 150.404151881
158.282891731, 138.767878908, 126.782246773, 96.6714905797, 146.735151009, 154.353718547, 116.450833047, 125.595308898, 544.21929882, 167.470914355, 7.77716224484, 770.308499884, 173.647011317, 160.041667214, 153.199663755, 166.870446203, 183.184344263, 964.801798005, 249.727095618, 169.32503261, 154.526527922, 151.906541647, 150.459171737, 89.9243261138, 125.14200212, 153.111771761, 143.990241539, 153.758507911, 152.310817886
162.750657576, 160.481195106, 157.752709821, 92.901129973, 160.82142399, 144.036726736, 133.289951304, 157.492439633, 181.170644902, 163.996412962, 32.4065547048, 587.815208196, 159.884465448, 204.624532211, 159.401760322, 159.449647494, 178.157036312, 283.581677588, 186.712740909, 159.45546275, 161.436595422, 158.201328298, 150.724067039, 104.456610509, 137.880964418, 158.723967098, 133.717486921, 172.195184818, 158.691674835
167.852663472, 162.124383041, 128.426669972, 102.210630167, 164.154530148, 127.579967457, 107.751946813, 128.410600922, 371.762301316, 162.989225545, 94.4423394876, 993.410578124, 143.499222098, 180.196906112, 138.868220763, 139.401836894, 144.789334152, 935.989687773, 188.190406741, 141.14994874, 144.597765829, 152.42033518, 134.749188581, 112.719009302, 127.484748828, 138.373464834, 125.791642752, 164.979294111, 137.208327568
146.138386832, 142.673979825, 122.886693969, 78.7019675116, 144.489885068, 101.260373015, 54.7450503984, 101.592812638, 691.921599737, 160.342218956, 59.851003659, 259.950569918, 138.645842706, 145.463808068, 135.783734157, 137.933435381, 149.557531606, 674.476118392, 213.866000012, 138.130186319, 135.865022825, 143.182947723, 135.015357061, 103.311288646, 101.188251849, 135.783723441, 120.94948773, 144.82488053, 135.783554545
162.847936611, 146.090939741, 126.869522418, 101.47391708, 151.344353197, 127.21380756, 105.286522013, 125.920228781, 612.35469787, 179.995118706, 31.1052505083, 554.888727434, 155.635221214, 172.75960658, 153.539191585, 155.287607888, 166.224836919, 604.109647868, 248.352269782, 155.412713149, 155.287082782, 148.414002324, 148.195233002, 110.205296077, 125.11200249, 151.892224362, 144.988419285, 170.066192163, 149.378190407
183.918646733, 146.453744215, 143.77442474, 85.6505210208, 152.535025477, 181.570746997, 98.5199934523, 142.398485885, 922.624246345, 185.344886251, 54.7993344888, 279.918473459, 167.768490126, 171.549559986, 148.139704504, 156.457973114, 168.350616872, 425.766369939, 176.474226631, 165.364176779, 148.288113254, 151.818267235, 148.029126081, 91.3611387434, 133.937550868, 148.098219716, 106.569782303, 160.558794483, 148.081198504
167.414162171, 132.164634605, 126.728510283, 96.1369891353, 134.368837688, 160.525122506, 114.932960146, 123.5395234, 468.176474688, 190.762350604, 59.308307724, 831.875721872, 168.088513398, 171.044790195, 157.602307169, 159.090918366, 176.925405023, 486.97896029, 209.07508263, 168.064627128, 169.006164663, 154.475130433, 152.002926478, 97.1247545115, 122.382359352, 157.071768429, 124.979532742, 192.209586475, 152.344966788
147.755112863, 139.03975224, 136.598255421, 89.9497908418, 140.962526963, 128.128174955, 112.470502095, 128.699811891, 461.616766626, 145.817191433, 88.09344292, 375.735150914, 159.860920237, 177.517124702, 140.510402853, 145.705275672, 163.415534858, 492.86536501, 149.423605404, 154.829035692, 140.761552511, 146.081505833, 137.837957997, 101.478470764, 113.970673263, 140.508527684, 137.012647111, 155.937915112, 140.500579128
186.777465377, 168.221850987, 133.976853131, 88.9004186815, 177.247123714, 112.139236569, 76.2219939103, 103.928240127, 549.673414243, 170.754809282, 71.3806856267, 424.612786595, 154.730885122, 148.626861677, 145.546218906, 149.5453205, 160.200655087, 942.929331464, 280.743685771, 153.205093705, 145.715332005, 146.363630042, 142.949856211, 115.768135499, 98.5488242979, 144.765340031, 138.494299313, 147.228827492, 144.653698429
175.076566212, 169.085329078, 144.381430447, 105.870364415, 169.962242911, 133.269717259, 110.69313398, 131.405275213, 626.460033239, 166.412014274, 79.7693057922, 672.436160226, 166.006639895, 142.502168176, 135.662343632, 153.598373318, 169.93016395, 518.104215693, 199.351353699, 163.195443924, 137.937157353, 147.6914517, 131.46545405, 111.315328851, 121.650509318, 134.353460543, 129.39918065, 160.127677304, 134.132574719
163.330950793, 161.284147626, 134.306062543, 81.6783351118, 163.031209354, 109.263247887, 94.9973400216, 108.743693463, 393.651336071, 189.889556179, 14.8116700403, 566.735814531, 168.401885152, 164.292491875, 162.729918621, 166.328817607, 192.111490151, 989.962581924, 231.696317347, 166.990287993, 162.775016655, 163.223426546, 161.852201072, 111.928472171, 96.1538568061, 162.695641242, 149.880257482, 178.625496724, 162.6551182
142.312420988, 119.309271718, 118.628947997, 91.0268667079, 125.524465335, 132.489023537, 41.7694930361, 117.69581352, 139.477516731, 168.095754357, 84.7439706058, 195.573928498, 123.499451057, 135.168055592, 114.385606272, 114.835964677, 130.836045189, 452.926752483, 171.041818649, 116.150931031, 117.465495238, 127.288893365, 111.599195507, 90.1675503225, 116.556456675, 112.570812092, 110.716369089, 156.202845332, 112.012686202
194.223307836, 157.9268923, 145.060206692, 79.8163513548, 169.784837842, 131.216930069, 98.689086284, 137.764283346, 430.251897671, 153.695508133, 62.4071353675, 229.093444203, 156.271628228, 153.98375196, 139.608833857, 151.199530713, 170.08954408, 541.605911185, 191.639910458, 152.357951577, 142.052568232, 144.525808097, 137.837116343, 107.606179767, 126.862442553, 139.549267446, 135.394272845, 153.571937121, 139.524073499
186.619172774, 182.1211051, 152.809306353, 84.7510417432, 183.145471284, 151.907027414, 112.567482683, 138.009541703, 281.984297417, 190.151560707, 36.2248561915, 295.278313496, 164.037054781, 158.388498419, 148.118519865, 150.782864075, 170.120561413, 994.456132907, 226.951976479, 153.344540595, 148.72084008, 154.791698408, 147.746929686, 95.8776753739, 129.3532816, 148.064048961, 135.232489442, 169.744496564, 147.957514012
164.547820723, 152.414781023, 126.209518652, 81.5240469084, 162.245939288, 123.702799672, 100.408839252, 114.206880857, 982.854552589, 173.507207872, 64.1975464127, 336.382296693, 152.988826033, 178.047142676, 139.780529377, 150.373763297, 162.446234971, 660.897288117, 152.668131704, 152.760177097, 139.883593429, 141.045269809, 138.795850342, 111.434573892, 113.887433994, 139.693430306, 127.757938447, 178.335334943, 139.622510902
183.787755586, 156.803757693, 149.756936773, 91.0898837041, 173.747804184, 187.012543018, 78.6975002532, 116.056432996, 702.860571543, 168.918244248, 14.0357256749, 303.101573487, 154.038442874, 127.652018688, 108.92320522, 126.918487959, 156.239864091, 739.01228118, 185.277162155, 128.918510956, 109.245736297, 134.875744493, 107.801069171, 90.2329533947, 109.340153729, 108.901793247, 82.8356132499, 149.176807896, 108.506611857
179.886604384, 170.802191279, 123.545427072, 95.7742263597, 177.388057742, 113.092157435, 78.9824273876, 98.0418298483, 320.358235165, 157.932973617, 53.9811053863, 320.196209013, 161.990088347, 162.326427262, 142.563366924, 143.074300587, 181.798805854, 338.089387028, 154.320143836, 159.498161636, 142.828079418, 144.493278157, 138.732734699, 90.0627857641, 96.1346658696, 142.347330486, 134.32548091, 162.777092014, 142.282710748
215.895729005, 137.224344251, 135.907336989, 89.2999618627, 158.182358322, 129.182972344, 107.102145978, 120.169854135, 675.769622813, 142.295556167, 35.9394566358, 784.67194732, 161.011553264, 146.099985948, 125.552274755, 143.952607087, 173.345026709, 915.125636933, 266.068949629, 148.776277307, 125.617730988, 140.670116354, 123.220221654, 98.4560778984, 108.804376107, 125.551862116, 117.853264862, 164.994391306, 125.55092839
156.959939507, 114.558337024, 111.204539652, 91.037947432, 116.518586665, 128.50284296, 82.7009653099, 105.771835971, 945.399115162, 161.709331882, 72.0157643569, 752.047719983, 156.190743756, 139.263926519, 138.796084926, 152.359282425, 160.814717181, 171.971982085, 273.635048002, 154.583011555, 139.007341552, 142.184464687, 138.356957912, 91.1487157893, 100.928465466, 138.772538461, 133.75249623, 158.859951547, 138.733694657
192.080789727, 142.445673506, 141.824512933, 82.5646156489, 144.230412091, 131.496297094, 110.881009491, 140.233880824, 644.098701661, 184.137722431, 80.0725548172, 961.969944738, 171.815375773, 149.506523661, 142.856895376, 158.346290716, 200.766855836, 751.659362546, 260.918641099, 159.229262383, 143.011999413, 142.067542163, 137.61121109, 99.2663555197, 130.318815013, 142.723591574, 131.263463617, 143.24005042, 142.682077097
180.861617501, 147.613678546, 125.122856624, 88.4917563943, 151.602544654, 164.792801547, 44.2033429639, 118.531609968, 949.435767414, 170.105127342, 53.6680566306, 554.281429786, 174.031146304, 172.497122281, 153.607625797, 162.391621832, 176.275177682, 979.134021819, 208.496024867, 173.516942486, 162.801104008, 152.491542904, 145.562445266, 103.343796745, 102.080127467, 153.174855914, 122.731447899, 171.669111549, 153.06365199
176.341746661, 176.021724095, 133.702766029, 98.2911459972, 176.256048394, 129.821835136, 109.745760618, 127.938531337, 328.600185198, 158.818732585, 73.3615687963, 319.500673481, 155.092526992, 167.937845477, 150.788487396, 151.976627395, 170.907582411, 415.555869768, 200.922551177, 154.108578535, 152.086260691, 150.407316651, 146.021100915, 103.812267292, 123.295310957, 149.092977969, 138.463850574, 155.538884664, 148.47051915
160.485403092, 150.129381148, 141.048034873, 82.9431615483, 151.405386622, 165.207776545, 132.174600732, 140.011874658, 303.870344775, 153.310901029, 81.8721072229, 395.144385646, 144.213847543, 149.67481436, 141.05881692, 142.72268423, 179.349666518, 628.605248103, 154.228717684, 143.45367508, 142.412460559, 143.040117009, 135.265588494, 94.8646335543, 139.142481645, 139.323629405, 123.106477621, 161.058588156, 138.50177292
148.216547874, 127.933565094, 124.863015421, 72.3127437478, 127.949156444, 127.45964918, 88.9353970216, 116.825439888, 993.970733054, 157.612206614, 0.766719481278, 307.440368772, 155.146092717, 152.815828321, 142.146425581, 147.608510734, 168.944731997, 638.933650695, 231.561856049, 151.369367962, 142.180952655, 144.361984626, 138.310506577, 102.889646286, 114.199811221, 141.722024427, 127.230057706, 168.090018552, 141.303395937
176.445962089, 176.041529951, 137.095367107, 100.649005977, 176.130820097, 137.500116107, 82.7703157121, 123.140083954, 729.898749308, 163.281182681, 64.7822724153, 362.672402342, 174.609647458, 158.132154619, 154.039921138, 156.732463539, 184.179148745, 529.297822225, 216.101019967, 171.301499427, 156.30665283, 155.027084031, 150.070273643, 102.305648047, 120.71308286, 152.702868497, 145.414007301, 162.259612731, 151.232229513
187.368660029, 149.509923374, 137.055880876, 96.6486389132, 166.861794969, 209.719897122, 114.126458414, 136.100859979, 628.468662633, 200.475544643, 11.5674884603, 967.345609691, 177.079930859, 180.84181088, 176.708714881, 177.016439555, 182.584292261, 399.447248583, 186.749028867, 177.024372563, 179.1359622, 179.559360303, 175.323324605, 107.581930115, 118.735093045, 175.980918875, 147.543666397, 182.996982918, 175.800116513
179.846649625, 159.488402049, 155.722642267, 96.3681780882, 160.253416344, 159.733686806, 76.2598215522, 147.209304794, 263.121401298, 247.542431257, 78.3513775993, 957.952922332, 174.695494479, 175.063091827, 163.121461121, 163.472281602, 190.054251829, 536.778255815, 248.705035808, 169.595877285, 163.183117054, 167.124370504, 162.956656908, 93.7431092564, 141.952910497, 163.116898859, 127.20694556, 167.230009101, 163.116440577
163.867367563, 143.654692078, 143.327461907, 95.2989901159, 150.239026846, 140.927360834, 101.624195469, 142.394093448, 492.709192606, 219.049369438, 30.3768075245, 179.023134249, 188.198482929, 165.015730942, 163.324793579, 169.398702263, 195.684382956, 333.898347991, 193.308615703, 170.279040529, 163.400503502, 162.558562936, 157.842255911, 102.625446535, 132.216622973, 163.051392417, 133.221187985, 176.837152808, 158.106574542
158.18569461, 152.530952264, 143.816439363, 80.4712131188, 154.159363813, 120.602401776, 93.8857866303, 139.918310708, 482.443140493, 186.400557001, 78.9320063761, 561.334775695, 136.143634827, 138.915444757, 135.460789535, 135.660263091, 155.252649165, 566.455724331, 212.691976149, 135.697891818, 135.638869416, 139.447506245, 135.16529204, 95.0065342116, 116.798165282, 135.444991808, 126.755289254, 162.643984766, 135.352996783
189.81395696, 154.559677179, 140.845094401, 80.9826561322, 173.166894559, 130.422608026, 122.869257192, 131.672143624, 675.204094604, 169.968565068, 3.47384796853, 606.18500074, 165.087319682, 164.315254806, 163.332256798, 164.299101537, 166.915438978, 277.325100818, 181.106984303, 164.431084346, 163.549309205, 163.418664103, 163.171191619, 85.7910505252, 125.527415513, 163.328290398, 155.158454701, 190.527097756, 163.325752974
168.61839349, 142.010893423, 141.351393791, 84.6172492145, 146.847431604, 133.334980401, 38.4917476876, 129.305765172, 550.823617592, 162.081515215, 50.1371941893, 558.572159891, 157.665950001, 163.902716804, 138.031621351, 144.953413751, 166.145762542, 507.641745958, 236.622235489, 150.636532863, 138.781283857, 151.978321242, 130.736989864, 95.6807801439, 114.991910744, 137.775253793, 125.64028874, 172.464518254, 137.341263109
148.368057056, 143.501684963, 130.235829652, 73.4290424108, 148.122369217, 127.481858391, 77.4941591888, 129.488957125, 525.853483362, 164.840905911, 20.1537017008, 587.725758399, 147.417276758, 167.914757205, 142.437926821, 146.817461603, 155.474468456, 735.132961432, 189.98245065, 147.267714214, 148.997337145, 130.539044666, 129.721585854, 99.5752352867, 122.653912934, 141.281227671, 123.970770638, 145.355792793, 136.326566494
224.778678802, 154.722189492, 144.927157048, 88.910014479, 203.050319051, 216.714585346, 89.2241183515, 122.138446775, 327.479940304, 173.492630251, 71.289782512, 588.973439419, 164.420845733, 155.146348292, 151.964836995, 154.762082997, 171.465419822, 701.567028265, 210.66691447, 155.750368822, 152.85073901, 158.048636239, 150.247643131, 114.659111377, 117.382712036, 151.80106763, 135.693691532, 191.942088373, 151.318106304
169.325405058, 168.835666413, 136.405386612, 87.7529116146, 168.866675245, 157.537243084, 64.8929208854, 129.539275987, 995.87990915, 174.844611523, 12.29431914, 197.901629988, 175.536314828, 189.839755088, 162.657261125, 169.435209542, 182.733181213, 694.348244287, 210.899356434, 172.934492551, 163.792424429, 162.045717446, 159.532180721, 112.337490651, 124.831600094, 162.379654626, 148.43529911, 200.201685294, 162.248975414
165.82607379, 135.461249809, 130.948407289, 94.8811785356, 161.495034536, 137.40266959, 80.8568165093, 129.125834011, 638.281295693, 188.027439228, 34.5284713346, 523.936937865, 161.187276106, 168.585335058, 155.054290469, 157.235715618, 171.309750021, 288.072070642, 227.717612498, 160.467575656, 155.057729564, 153.53539486, 150.13507983, 103.281259677, 127.42311879, 155.036801537, 144.617652458, 161.695182245, 154.903910382
